Date,City,Solar Irradiance (W/m²),Sunlight Hours
2019-11-23,Vancouver,0.42,0.0021
2019-11-23,Montreal,1.08,0.0054
2019-11-23,Calgary,0.64,0.0032
2019-11-23,Ottawa,1.06,0.0053
2019-11-23,Edmonton,0.59,0.0029499999999999995
2019-11-23,Quebec City,0.97,0.00485
2019-11-23,Winnipeg,1.06,0.0053
2019-11-23,Hamilton,0.77,0.00385
2019-11-23,Halifax,0.96,0.0048
2019-11-24,Toronto,0.79,0.00395
2019-11-24,Vancouver,0.74,0.0037
2019-11-24,Montreal,0.91,0.00455
2019-11-24,Calgary,0.85,0.0042499999999999994
2019-11-24,Ottawa,0.93,0.0046500000000000005
2019-11-24,Edmonton,0.93,0.0046500000000000005
2019-11-24,Quebec City,0.77,0.00385
2019-11-24,Winnipeg,0.89,0.00445
2019-11-24,Hamilton,0.72,0.0036
2019-11-24,Halifax,0.9,0.0045
2019-11-25,Toronto,0.71,0.0035499999999999993
2019-11-25,Vancouver,0.82,0.0040999999999999995
2019-11-25,Montreal,0.66,0.0033
2019-11-25,Calgary,0.87,0.00435
2019-11-25,Ottawa,0.89,0.00445
2019-11-25,Edmonton,0.98,0.0049
2019-11-25,Quebec City,0.89,0.00445
2019-11-25,Winnipeg,0.96,0.0048
2019-11-25,Hamilton,1.01,0.005050000000000001
2019-11-25,Halifax,0.98,0.0049
2019-11-26,Toronto,0.98,0.0049
2019-11-26,Vancouver,0.88,0.0044
2019-11-26,Montreal,0.73,0.0036499999999999996
2019-11-26,Calgary,0.88,0.0044
2019-11-26,Ottawa,0.67,0.00335
2019-11-26,Edmonton,0.91,0.00455
2019-11-26,Quebec City,0.73,0.0036499999999999996
2019-11-26,Winnipeg,0.88,0.0044
2019-11-26,Hamilton,0.78,0.0039
2019-11-26,Halifax,0.53,0.00265
2019-11-27,Toronto,0.8,0.004
2019-11-27,Vancouver,0.97,0.00485
2019-11-27,Montreal,1.07,0.00535
2019-11-27,Calgary,0.95,0.00475
2019-11-27,Ottawa,0.96,0.0048
2019-11-27,Edmonton,1.02,0.0051
2019-11-27,Quebec City,1.12,0.005600000000000001
2019-11-27,Winnipeg,1.22,0.0060999999999999995
2019-11-27,Hamilton,0.97,0.00485
2019-11-27,Halifax,1.07,0.00535
2019-11-28,Toronto,1.02,0.0051
2019-11-28,Vancouver,1.01,0.005050000000000001
2019-11-28,Montreal,1.16,0.0058
2019-11-28,Calgary,1.39,0.00695
2019-11-28,Ottawa,1.17,0.00585
2019-11-28,Edmonton,0.86,0.0043
2019-11-28,Quebec City,0.56,0.0028000000000000004
2019-11-28,Winnipeg,1.12,0.005600000000000001
2019-11-28,Hamilton,1.28,0.0064
2019-11-28,Halifax,0.71,0.0035499999999999993
2019-11-29,Toronto,1.15,0.00575
2019-11-29,Vancouver,1.49,0.00745
2019-11-29,Montreal,1.64,0.008199999999999999
2019-11-29,Calgary,1.57,0.00785
2019-11-29,Ottawa,1.49,0.00745
2019-11-29,Edmonton,1.72,0.0086
2019-11-29,Quebec City,1.57,0.00785
2019-11-29,Winnipeg,1.91,0.00955
2019-11-29,Hamilton,1.55,0.00775
2019-11-29,Halifax,1.53,0.0076500000000000005
2019-11-30,Toronto,2.13,0.01065
2019-11-30,Vancouver,1.7,0.008499999999999999
2019-11-30,Montreal,2.16,0.0108
2019-11-30,Calgary,2.13,0.01065
2019-11-30,Ottawa,1.35,0.006750000000000001
2019-11-30,Edmonton,1.99,0.00995
2019-11-30,Quebec City,2.57,0.012849999999999999
2019-11-30,Winnipeg,1.73,0.00865
2019-11-30,Hamilton,2.23,0.011149999999999998
2019-11-30,Halifax,2.07,0.010349999999999998
2019-12-01,Toronto,2.25,0.01125
2019-12-01,Vancouver,2.56,0.0128
2019-12-01,Montreal,2.82,0.0141
2019-12-01,Calgary,2.86,0.014299999999999998
2019-12-01,Ottawa,2.23,0.011149999999999998
2019-12-01,Edmonton,2.24,0.011200000000000002
2019-12-01,Quebec City,2.47,0.012350000000000002
2019-12-01,Winnipeg,2.7,0.013500000000000002
2019-12-01,Hamilton,2.91,0.01455
2019-12-01,Halifax,3.27,0.01635
2019-12-02,Toronto,2.83,0.01415
2019-12-02,Vancouver,2.16,0.0108
2019-12-02,Montreal,1.62,0.008100000000000001
2019-12-02,Calgary,2.92,0.014599999999999998
2019-12-02,Ottawa,3.36,0.0168
2019-12-02,Edmonton,3.63,0.01815
2019-12-02,Quebec City,3.65,0.01825
2019-12-02,Winnipeg,3.33,0.01665
2019-12-02,Hamilton,2.33,0.01165
2019-12-02,Halifax,3.91,0.01955
2019-12-03,Toronto,3.97,0.019850000000000003
2019-12-03,Vancouver,4.2,0.021000000000000005
2019-12-03,Montreal,4.12,0.0206
2019-12-03,Calgary,4.0,0.02
2019-12-03,Ottawa,3.22,0.0161
2019-12-03,Edmonton,3.57,0.017849999999999998
2019-12-03,Quebec City,2.06,0.0103
2019-12-03,Winnipeg,2.84,0.014199999999999997
2019-12-03,Hamilton,3.65,0.01825
2019-12-03,Halifax,4.57,0.022850000000000002
2019-12-04,Toronto,4.17,0.02085
2019-12-04,Vancouver,3.36,0.0168
2019-12-04,Montreal,3.61,0.01805
2019-12-04,Calgary,4.39,0.021949999999999997
2019-12-04,Ottawa,4.12,0.0206
2019-12-04,Edmonton,4.8,0.023999999999999997
2019-12-04,Quebec City,3.06,0.015300000000000001
2019-12-04,Winnipeg,4.84,0.0242
2019-12-04,Hamilton,5.24,0.0262
2019-12-04,Halifax,4.46,0.022299999999999997
2019-12-05,Toronto,5.59,0.027949999999999996
2019-12-05,Vancouver,5.49,0.027450000000000002
2019-12-05,Montreal,5.74,0.028700000000000003
2019-12-05,Calgary,5.35,0.02675
2019-12-05,Ottawa,4.97,0.024849999999999997
2019-12-05,Edmonton,5.89,0.029449999999999997
2019-12-05,Quebec City,5.35,0.02675
2019-12-05,Winnipeg,4.49,0.02245
2019-12-05,Hamilton,5.08,0.025400000000000002
2019-12-05,Halifax,4.95,0.02475
2019-12-06,Toronto,4.31,0.02155
2019-12-06,Vancouver,2.95,0.014750000000000003
2019-12-06,Montreal,2.01,0.010049999999999998
2019-12-06,Calgary,4.4,0.022000000000000002
2019-12-06,Ottawa,5.38,0.0269
2019-12-06,Edmonton,5.0,0.025
2019-12-06,Quebec City,2.55,0.01275
2019-12-06,Winnipeg,3.85,0.01925
2019-12-06,Hamilton,6.4,0.032
2019-12-06,Halifax,6.24,0.0312
2019-12-07,Toronto,5.96,0.0298
2019-12-07,Vancouver,2.49,0.01245
2019-12-07,Montreal,5.1,0.0255
2019-12-07,Calgary,6.85,0.034249999999999996
2019-12-07,Ottawa,5.03,0.025150000000000002
2019-12-07,Edmonton,6.68,0.0334
2019-12-07,Quebec City,6.93,0.03465
2019-12-07,Winnipeg,6.75,0.03375
2019-12-07,Hamilton,6.45,0.03225
2019-12-07,Halifax,3.17,0.01585
2019-12-08,Toronto,7.09,0.03545
2019-12-08,Vancouver,4.79,0.02395
2019-12-08,Montreal,5.21,0.02605
2019-12-08,Calgary,6.02,0.030099999999999995
2019-12-08,Ottawa,5.84,0.029199999999999997
2019-12-08,Edmonton,7.13,0.03565
2019-12-08,Quebec City,7.15,0.035750000000000004
2019-12-08,Winnipeg,6.91,0.034550000000000004
2019-12-08,Hamilton,6.5,0.0325
2019-12-08,Halifax,5.27,0.02635
2019-12-09,Toronto,2.45,0.012250000000000002
2019-12-09,Vancouver,7.34,0.0367
2019-12-09,Montreal,7.49,0.03745
2019-12-09,Calgary,7.69,0.038450000000000005
2019-12-09,Ottawa,7.15,0.035750000000000004
2019-12-09,Edmonton,7.61,0.03805
2019-12-09,Quebec City,6.21,0.03105
2019-12-09,Winnipeg,4.39,0.021949999999999997
2019-12-09,Hamilton,6.76,0.0338
2019-12-09,Halifax,8.29,0.041449999999999994
2019-12-10,Toronto,7.94,0.039700000000000006
2019-12-10,Vancouver,7.03,0.03515
2019-12-10,Montreal,7.55,0.03775
2019-12-10,Calgary,7.63,0.038149999999999996
2019-12-10,Ottawa,5.04,0.0252
2019-12-10,Edmonton,7.7,0.0385
2019-12-10,Quebec City,7.79,0.03895
2019-12-10,Winnipeg,7.62,0.0381
2019-12-10,Hamilton,8.07,0.040350000000000004
2019-12-10,Halifax,5.87,0.02935
2019-12-11,Toronto,1.71,0.00855
2019-12-11,Vancouver,3.95,0.019750000000000004
2019-12-11,Montreal,2.64,0.0132
2019-12-11,Calgary,7.23,0.03615
2019-12-11,Ottawa,7.14,0.035699999999999996
2019-12-11,Edmonton,6.19,0.030950000000000002
2019-12-11,Quebec City,7.03,0.03515
2019-12-11,Winnipeg,7.68,0.0384
2019-12-11,Hamilton,7.15,0.035750000000000004
2019-12-11,Halifax,6.9,0.0345
2019-12-12,Toronto,4.56,0.0228
2019-12-12,Vancouver,2.03,0.01015
2019-12-12,Montreal,3.25,0.01625
2019-12-12,Calgary,5.61,0.028050000000000002
2019-12-12,Ottawa,6.5,0.0325
2019-12-12,Edmonton,7.17,0.03585
2019-12-12,Quebec City,6.22,0.0311
2019-12-12,Winnipeg,7.35,0.03675
2019-12-12,Hamilton,8.59,0.04295
2019-12-12,Halifax,8.65,0.04325
2019-12-13,Toronto,8.63,0.04315
2019-12-13,Vancouver,8.4,0.04200000000000001
2019-12-13,Montreal,7.53,0.03765
2019-12-13,Calgary,5.86,0.029300000000000003
2019-12-13,Ottawa,5.27,0.02635
2019-12-13,Edmonton,7.84,0.0392
2019-12-13,Quebec City,6.7,0.0335
2019-12-13,Winnipeg,4.39,0.021949999999999997
2019-12-13,Hamilton,7.75,0.03875
2019-12-13,Halifax,7.41,0.03705
2019-12-14,Toronto,6.65,0.03325
2019-12-14,Vancouver,5.43,0.02715
2019-12-14,Montreal,7.54,0.0377
2019-12-14,Calgary,5.25,0.026250000000000002
2019-12-14,Ottawa,4.68,0.0234
2019-12-14,Edmonton,5.62,0.0281
2019-12-14,Quebec City,7.5,0.0375
2019-12-14,Winnipeg,7.46,0.0373
2019-12-14,Hamilton,5.97,0.029849999999999998
2019-12-14,Halifax,6.79,0.03395
2019-12-15,Toronto,7.76,0.0388
2019-12-15,Vancouver,3.03,0.015149999999999999
2019-12-15,Montreal,7.72,0.038599999999999995
2019-12-15,Calgary,7.33,0.03665
2019-12-15,Ottawa,4.95,0.02475
2019-12-15,Edmonton,5.29,0.02645
2019-12-15,Quebec City,7.66,0.0383
2019-12-15,Winnipeg,7.75,0.03875
2019-12-15,Hamilton,7.9,0.03950000000000001
2019-12-15,Halifax,5.46,0.027299999999999998
2019-12-16,Toronto,6.58,0.0329
2019-12-16,Vancouver,5.36,0.0268
2019-12-16,Montreal,6.44,0.0322
2019-12-16,Calgary,5.89,0.029449999999999997
2019-12-16,Ottawa,5.04,0.0252
2019-12-16,Edmonton,4.53,0.02265
2019-12-16,Quebec City,6.04,0.0302
2019-12-16,Winnipeg,5.98,0.0299
2019-12-16,Hamilton,7.03,0.03515
2019-12-16,Halifax,7.16,0.035800000000000005
2019-12-17,Toronto,6.9,0.0345
2019-12-17,Vancouver,6.52,0.0326
2019-12-17,Montreal,6.07,0.03035
2019-12-17,Calgary,5.92,0.0296
2019-12-17,Ottawa,5.88,0.0294
2019-12-17,Edmonton,3.01,0.015049999999999997
2019-12-17,Quebec City,2.78,0.0139
2019-12-17,Winnipeg,6.4,0.032
2019-12-17,Hamilton,6.62,0.0331
2019-12-17,Halifax,5.62,0.0281
2019-12-18,Toronto,6.63,0.03315
2019-12-18,Vancouver,6.43,0.03215
2019-12-18,Montreal,6.25,0.03125
2019-12-18,Calgary,3.42,0.0171
2019-12-18,Ottawa,1.0,0.005
2019-12-18,Edmonton,6.18,0.030899999999999997
2019-12-18,Quebec City,5.58,0.0279
2019-12-18,Winnipeg,5.27,0.02635
2019-12-18,Hamilton,5.46,0.027299999999999998
2019-12-18,Halifax,5.7,0.0285
2019-12-19,Toronto,6.22,0.0311
2019-12-19,Vancouver,5.84,0.029199999999999997
2019-12-19,Montreal,5.65,0.028250000000000004
2019-12-19,Calgary,5.64,0.0282
2019-12-19,Ottawa,4.77,0.02385
2019-12-19,Edmonton,2.8,0.014
2019-12-19,Quebec City,2.1,0.010500000000000002
2019-12-19,Winnipeg,4.52,0.0226
2019-12-19,Hamilton,3.41,0.017050000000000003
2019-12-19,Halifax,3.43,0.017150000000000002
2019-12-20,Toronto,4.8,0.023999999999999997
2019-12-20,Vancouver,2.16,0.0108
2019-12-20,Montreal,3.92,0.0196
2019-12-20,Calgary,4.64,0.0232
2019-12-20,Ottawa,3.6,0.018
2019-12-20,Edmonton,5.05,0.025249999999999998
2019-12-20,Quebec City,2.55,0.01275
2019-12-20,Winnipeg,3.98,0.0199
2019-12-20,Hamilton,5.18,0.0259
2019-12-20,Halifax,4.48,0.022400000000000003
2019-12-21,Toronto,4.92,0.0246
2019-12-21,Vancouver,1.38,0.0069
2019-12-21,Montreal,2.46,0.0123
2019-12-21,Calgary,0.99,0.0049499999999999995
2019-12-21,Ottawa,2.81,0.01405
2019-12-21,Edmonton,1.36,0.0068000000000000005
2019-12-21,Quebec City,1.28,0.0064
2019-12-21,Winnipeg,2.01,0.010049999999999998
2019-12-21,Hamilton,0.75,0.00375
2019-12-21,Halifax,0.85,0.0042499999999999994
2019-12-22,Toronto,1.7,0.008499999999999999
2019-12-22,Vancouver,2.69,0.01345
2019-12-22,Montreal,4.2,0.021000000000000005
2019-12-22,Calgary,2.72,0.013600000000000001
2019-12-22,Ottawa,1.47,0.00735
2019-12-22,Edmonton,1.53,0.0076500000000000005
2019-12-22,Quebec City,3.17,0.01585
2019-12-22,Winnipeg,2.18,0.0109
2019-12-22,Hamilton,3.81,0.01905
2019-12-22,Halifax,1.49,0.00745
2019-12-23,Toronto,3.43,0.017150000000000002
2019-12-23,Vancouver,1.87,0.00935
2019-12-23,Montreal,1.88,0.0094
2019-12-23,Calgary,2.69,0.01345
2019-12-23,Ottawa,1.66,0.0083
2019-12-23,Edmonton,2.74,0.0137
2019-12-23,Quebec City,3.41,0.017050000000000003
2019-12-23,Winnipeg,3.14,0.0157
2019-12-23,Hamilton,3.32,0.0166
2019-12-23,Halifax,2.18,0.0109
2019-12-24,Toronto,1.83,0.00915
2019-12-24,Vancouver,0.7,0.0035
2019-12-24,Montreal,1.22,0.0060999999999999995
2019-12-24,Calgary,0.67,0.00335
2019-12-24,Ottawa,2.09,0.01045
2019-12-24,Edmonton,0.64,0.0032
2019-12-24,Quebec City,1.47,0.00735
2019-12-24,Winnipeg,2.49,0.01245
2019-12-24,Hamilton,1.83,0.00915
2019-12-24,Halifax,2.83,0.01415
2019-12-25,Toronto,2.84,0.014199999999999997
2019-12-25,Vancouver,2.06,0.0103
2019-12-25,Montreal,2.75,0.013749999999999998
2019-12-25,Calgary,2.47,0.012350000000000002
2019-12-25,Ottawa,2.77,0.01385
2019-12-25,Edmonton,2.64,0.0132
2019-12-25,Quebec City,2.61,0.013049999999999999
2019-12-25,Winnipeg,2.17,0.01085
2019-12-25,Hamilton,2.24,0.011200000000000002
2019-12-25,Halifax,2.01,0.010049999999999998
2019-12-26,Toronto,2.2,0.011000000000000001
2019-12-26,Vancouver,0.85,0.0042499999999999994
2019-12-26,Montreal,1.49,0.00745
2019-12-26,Calgary,1.13,0.00565
2019-12-26,Ottawa,1.26,0.0063
2019-12-26,Edmonton,0.64,0.0032
2019-12-26,Quebec City,0.48,0.0024
2019-12-26,Winnipeg,1.08,0.0054
2019-12-26,Hamilton,0.42,0.0021
2019-12-26,Halifax,0.62,0.0031
2019-12-27,Toronto,0.76,0.0038000000000000004
2019-12-27,Vancouver,1.01,0.005050000000000001
2019-12-27,Montreal,1.04,0.005200000000000001
2019-12-27,Calgary,0.41,0.0020499999999999997
2019-12-27,Ottawa,0.93,0.0046500000000000005
2019-12-27,Edmonton,1.08,0.0054
2019-12-27,Quebec City,0.95,0.00475
2019-12-27,Winnipeg,1.26,0.0063
2019-12-27,Hamilton,1.23,0.00615
2019-12-27,Halifax,0.63,0.00315
2019-12-28,Toronto,0.86,0.0043
2019-12-28,Vancouver,1.15,0.00575
2019-12-28,Montreal,0.69,0.00345
2019-12-28,Calgary,0.72,0.0036
2019-12-28,Ottawa,0.85,0.0042499999999999994
2019-12-28,Edmonton,0.93,0.0046500000000000005
2019-12-28,Quebec City,0.66,0.0033
2019-12-28,Winnipeg,0.7,0.0035
2019-12-28,Hamilton,0.67,0.00335
2019-12-28,Halifax,1.01,0.005050000000000001
2019-12-29,Toronto,0.51,0.00255
2019-12-29,Vancouver,0.31,0.00155
2019-12-29,Montreal,1.11,0.00555
2019-12-29,Calgary,0.83,0.00415
2019-12-29,Ottawa,0.84,0.0042
2019-12-29,Edmonton,0.53,0.00265
2019-12-29,Quebec City,0.28,0.0014000000000000002
2019-12-29,Winnipeg,0.62,0.0031
2019-12-29,Hamilton,0.59,0.0029499999999999995
2019-12-29,Halifax,0.6,0.0029999999999999996
2019-12-30,Toronto,0.85,0.0042499999999999994
2019-12-30,Vancouver,0.85,0.0042499999999999994
2019-12-30,Montreal,0.93,0.0046500000000000005
2019-12-30,Calgary,0.91,0.00455
2019-12-30,Ottawa,0.48,0.0024
2019-12-30,Edmonton,0.66,0.0033
2019-12-30,Quebec City,0.82,0.0040999999999999995
2019-12-30,Winnipeg,0.76,0.0038000000000000004
2019-12-30,Hamilton,0.48,0.0024
2019-12-30,Halifax,0.83,0.00415
2019-12-31,Toronto,0.65,0.00325
2019-12-31,Vancouver,0.64,0.0032
2019-12-31,Montreal,0.89,0.00445
2019-12-31,Calgary,0.74,0.0037
2019-12-31,Ottawa,0.32,0.0016
2019-12-31,Edmonton,0.47,0.00235
2019-12-31,Quebec City,0.88,0.0044
2019-12-31,Winnipeg,0.64,0.0032
2019-12-31,Hamilton,0.64,0.0032
2019-12-31,Halifax,0.63,0.00315
2020-01-01,Toronto,0.63,0.00315
2020-01-01,Vancouver,0.54,0.0027
2020-01-01,Montreal,0.56,0.0028000000000000004
2020-01-01,Calgary,0.47,0.00235
2020-01-01,Ottawa,0.63,0.00315
2020-01-01,Edmonton,0.78,0.0039
2020-01-01,Quebec City,0.66,0.0033
2020-01-01,Winnipeg,0.78,0.0039
2020-01-01,Hamilton,0.59,0.0029499999999999995
2020-01-01,Halifax,0.53,0.00265
2020-01-02,Toronto,0.55,0.0027500000000000003
2020-01-02,Vancouver,0.38,0.0019000000000000002
2020-01-02,Montreal,0.63,0.00315
2020-01-02,Calgary,0.99,0.0049499999999999995
2020-01-02,Ottawa,0.87,0.00435
2020-01-02,Edmonton,0.82,0.0040999999999999995
2020-01-02,Quebec City,0.84,0.0042
2020-01-02,Winnipeg,1.0,0.005
2020-01-02,Hamilton,0.96,0.0048
2020-01-02,Halifax,0.86,0.0043
2020-01-03,Toronto,0.73,0.0036499999999999996
2020-01-03,Vancouver,0.51,0.00255
2020-01-03,Montreal,0.9,0.0045
2020-01-03,Calgary,0.83,0.00415
2020-01-03,Ottawa,0.82,0.0040999999999999995
2020-01-03,Edmonton,1.07,0.00535
2020-01-03,Quebec City,0.84,0.0042
2020-01-03,Winnipeg,0.81,0.004050000000000001
2020-01-03,Hamilton,0.96,0.0048
2020-01-03,Halifax,1.01,0.005050000000000001
2020-01-04,Toronto,0.99,0.0049499999999999995
2020-01-04,Vancouver,0.93,0.0046500000000000005
2020-01-04,Montreal,1.12,0.005600000000000001
2020-01-04,Calgary,0.73,0.0036499999999999996
2020-01-04,Ottawa,1.41,0.00705
2020-01-04,Edmonton,0.85,0.0042499999999999994
2020-01-04,Quebec City,1.06,0.0053
2020-01-04,Winnipeg,0.78,0.0039
2020-01-04,Hamilton,1.27,0.006350000000000001
2020-01-04,Halifax,1.44,0.0072
2020-01-05,Toronto,1.4,0.007
2020-01-05,Vancouver,1.63,0.00815
2020-01-05,Montreal,1.58,0.0079
2020-01-05,Calgary,1.79,0.008950000000000001
2020-01-05,Ottawa,2.0,0.01
2020-01-05,Edmonton,1.85,0.009250000000000001
2020-01-05,Quebec City,1.98,0.009899999999999999
2020-01-05,Winnipeg,1.56,0.0078
2020-01-05,Hamilton,2.11,0.01055
2020-01-05,Halifax,2.21,0.01105
2020-01-06,Toronto,2.41,0.012050000000000002
2020-01-06,Vancouver,1.81,0.009049999999999999
2020-01-06,Montreal,2.16,0.0108
2020-01-06,Calgary,2.0,0.01
2020-01-06,Ottawa,2.75,0.013749999999999998
2020-01-06,Edmonton,1.95,0.00975
2020-01-06,Quebec City,1.61,0.00805
2020-01-06,Winnipeg,2.74,0.0137
2020-01-06,Hamilton,2.28,0.0114
2020-01-06,Halifax,2.24,0.011200000000000002
2020-01-07,Toronto,2.91,0.01455
2020-01-07,Vancouver,3.22,0.0161
2020-01-07,Montreal,2.91,0.01455
2020-01-07,Calgary,2.79,0.01395
2020-01-07,Ottawa,3.07,0.015349999999999999
2020-01-07,Edmonton,3.25,0.01625
2020-01-07,Quebec City,3.53,0.01765
2020-01-07,Winnipeg,3.48,0.0174
2020-01-07,Hamilton,3.51,0.01755
2020-01-07,Halifax,3.54,0.0177
2020-01-08,Toronto,3.63,0.01815
2020-01-08,Vancouver,3.31,0.01655
2020-01-08,Montreal,2.33,0.01165
2020-01-08,Calgary,3.81,0.01905
2020-01-08,Ottawa,3.85,0.01925
2020-01-08,Edmonton,3.34,0.0167
2020-01-08,Quebec City,3.53,0.01765
2020-01-08,Winnipeg,4.09,0.02045
2020-01-08,Hamilton,4.17,0.02085
2020-01-08,Halifax,4.35,0.02175
2020-01-09,Toronto,4.4,0.022000000000000002
2020-01-09,Vancouver,4.26,0.0213
2020-01-09,Montreal,4.35,0.02175
2020-01-09,Calgary,4.36,0.0218
2020-01-09,Ottawa,4.15,0.02075
2020-01-09,Edmonton,4.13,0.02065
2020-01-09,Quebec City,4.19,0.02095
2020-01-09,Winnipeg,3.75,0.01875
2020-01-09,Hamilton,3.13,0.01565
2020-01-09,Halifax,2.73,0.013649999999999999
2020-01-10,Toronto,2.67,0.01335
2020-01-10,Vancouver,3.77,0.01885
2020-01-10,Montreal,4.63,0.023149999999999997
2020-01-10,Calgary,4.62,0.0231
2020-01-10,Ottawa,4.85,0.024249999999999997
2020-01-10,Edmonton,4.22,0.0211
2020-01-10,Quebec City,3.83,0.01915
2020-01-10,Winnipeg,4.5,0.0225
2020-01-10,Hamilton,4.17,0.02085
2020-01-10,Halifax,3.43,0.017150000000000002
2020-01-11,Toronto,4.44,0.0222
2020-01-11,Vancouver,1.53,0.0076500000000000005
2020-01-11,Montreal,5.56,0.0278
2020-01-11,Calgary,5.97,0.029849999999999998
2020-01-11,Ottawa,5.32,0.0266
2020-01-11,Edmonton,3.65,0.01825
2020-01-11,Quebec City,3.61,0.01805
2020-01-11,Winnipeg,4.53,0.02265
2020-01-11,Hamilton,5.31,0.026549999999999997
2020-01-11,Halifax,3.74,0.0187
2020-01-12,Toronto,3.55,0.01775
2020-01-12,Vancouver,5.27,0.02635
2020-01-12,Montreal,5.13,0.02565
2020-01-12,Calgary,3.75,0.01875
2020-01-12,Ottawa,4.43,0.02215
2020-01-12,Edmonton,5.65,0.028250000000000004
2020-01-12,Quebec City,5.72,0.028599999999999997
2020-01-12,Winnipeg,5.24,0.0262
2020-01-12,Hamilton,6.24,0.0312
2020-01-12,Halifax,4.5,0.0225
2020-01-13,Toronto,6.24,0.0312
2020-01-13,Vancouver,5.33,0.02665
2020-01-13,Montreal,2.94,0.0147
2020-01-13,Calgary,5.23,0.02615
2020-01-13,Ottawa,5.18,0.0259
2020-01-13,Edmonton,4.29,0.021450000000000004
2020-01-13,Quebec City,4.4,0.022000000000000002
2020-01-13,Winnipeg,5.58,0.0279
2020-01-13,Hamilton,3.25,0.01625
2020-01-13,Halifax,6.62,0.0331
2020-01-14,Toronto,5.76,0.0288
2020-01-14,Vancouver,4.46,0.022299999999999997
2020-01-14,Montreal,3.95,0.019750000000000004
2020-01-14,Calgary,5.47,0.02735
2020-01-14,Ottawa,5.44,0.027200000000000002
2020-01-14,Edmonton,5.99,0.029950000000000004
2020-01-14,Quebec City,7.29,0.036449999999999996
2020-01-14,Winnipeg,7.68,0.0384
2020-01-14,Hamilton,7.21,0.03605
2020-01-14,Halifax,4.23,0.021150000000000002
2020-01-15,Toronto,1.94,0.0097
2020-01-15,Vancouver,5.38,0.0269
2020-01-15,Montreal,7.24,0.036199999999999996
2020-01-15,Calgary,6.49,0.03245
2020-01-15,Ottawa,8.34,0.0417
2020-01-15,Edmonton,7.32,0.0366
2020-01-15,Quebec City,6.67,0.03335
2020-01-15,Winnipeg,5.97,0.029849999999999998
2020-01-15,Hamilton,3.52,0.0176
2020-01-15,Halifax,3.7,0.018500000000000003
2020-01-16,Toronto,6.37,0.031849999999999996
2020-01-16,Vancouver,8.11,0.040549999999999996
2020-01-16,Montreal,7.51,0.03755
2020-01-16,Calgary,7.48,0.0374
2020-01-16,Ottawa,8.1,0.040499999999999994
2020-01-16,Edmonton,4.93,0.02465
2020-01-16,Quebec City,5.81,0.029049999999999996
2020-01-16,Winnipeg,6.05,0.03025
2020-01-16,Hamilton,5.07,0.025349999999999998
2020-01-16,Halifax,5.86,0.029300000000000003
2020-01-17,Toronto,5.01,0.02505
2020-01-17,Vancouver,5.93,0.029649999999999996
2020-01-17,Montreal,3.38,0.0169
2020-01-17,Calgary,1.09,0.00545
2020-01-17,Ottawa,6.01,0.03005
2020-01-17,Edmonton,6.55,0.032749999999999994
2020-01-17,Quebec City,5.85,0.029249999999999998
2020-01-17,Winnipeg,7.35,0.03675
2020-01-17,Hamilton,7.72,0.038599999999999995
2020-01-17,Halifax,6.06,0.030299999999999997
2020-01-18,Toronto,5.85,0.029249999999999998
2020-01-18,Vancouver,6.01,0.03005
2020-01-18,Montreal,7.6,0.038
2020-01-18,Calgary,8.07,0.040350000000000004
2020-01-18,Ottawa,5.66,0.0283
2020-01-18,Edmonton,1.24,0.0062
2020-01-18,Quebec City,3.08,0.0154
2020-01-18,Winnipeg,4.58,0.0229
2020-01-18,Hamilton,6.64,0.0332
2020-01-18,Halifax,6.16,0.0308
2020-01-19,Toronto,3.61,0.01805
2020-01-19,Vancouver,4.6,0.023
2020-01-19,Montreal,5.53,0.02765
2020-01-19,Calgary,3.73,0.01865
2020-01-19,Ottawa,6.56,0.032799999999999996
2020-01-19,Edmonton,6.29,0.031450000000000006
2020-01-19,Quebec City,7.41,0.03705
2020-01-19,Winnipeg,3.47,0.01735
2020-01-19,Hamilton,5.49,0.027450000000000002
2020-01-19,Halifax,5.03,0.025150000000000002
2020-01-20,Toronto,5.49,0.027450000000000002
2020-01-20,Vancouver,4.54,0.022699999999999998
2020-01-20,Montreal,3.39,0.01695
2020-01-20,Calgary,3.96,0.019799999999999998
2020-01-20,Ottawa,5.62,0.0281
2020-01-20,Edmonton,3.02,0.0151
2020-01-20,Quebec City,3.65,0.01825
2020-01-20,Winnipeg,4.79,0.02395
2020-01-20,Hamilton,7.64,0.0382
2020-01-20,Halifax,6.63,0.03315
2020-01-21,Toronto,6.3,0.0315
2020-01-21,Vancouver,6.1,0.0305
2020-01-21,Montreal,5.26,0.0263
2020-01-21,Calgary,7.02,0.0351
2020-01-21,Ottawa,2.75,0.013749999999999998
2020-01-21,Edmonton,3.33,0.01665
2020-01-21,Quebec City,5.86,0.029300000000000003
2020-01-21,Winnipeg,7.35,0.03675
2020-01-21,Hamilton,7.83,0.039150000000000004
2020-01-21,Halifax,7.28,0.0364
2020-01-22,Toronto,3.99,0.019950000000000002
2020-01-22,Vancouver,4.76,0.023799999999999998
2020-01-22,Montreal,7.61,0.03805
2020-01-22,Calgary,2.78,0.0139
2020-01-22,Ottawa,5.19,0.02595
2020-01-22,Edmonton,5.27,0.02635
2020-01-22,Quebec City,4.45,0.02225
